Query	Match	Name	Organism
group_11692	WP_032187695	AAA family ATPase [Escherichia coli]	Escherichia coli
group_11693	WP_077777024	hypothetical protein [Escherichia coli]	Escherichia coli
group_11694	WP_052924426	EcsC family protein [Escherichia coli]	Escherichia coli
group_11695	WP_001749520	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_11696	WP_032416075	MULTISPECIES: DUF4222 domain-containing protein [Enterobacteriaceae]	Enterobacteriaceae
group_11697	CED73706	conserved hypothetical protein [Klebsiella pneumoniae]	Klebsiella pneumoniae
group_11698	EOY78057	SIR2-like domain protein [Klebsiella pneumoniae UHKPC81]	Klebsiella pneumoniae UHKPC81
group_11699	WP_023342982	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_11700	WP_000977749	hypothetical protein [Escherichia coli]	Escherichia coli
group_11701	WP_072112247	relaxase/mobilization nuclease domain-containing protein, partial [Shigella sonnei]	Shigella sonnei
group_11702	WP_015345243	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_11703	WP_001372261	MULTISPECIES: HNH endonuclease [Bacteria]	eubacteria
group_11704	WP_011251353	MULTISPECIES: sensor domain-containing diguanylate cyclase [Enterobacteriaceae]	Enterobacteriaceae
group_11705	WP_050490222	DUF4752 family protein [Escherichia coli]	Escherichia coli
group_11706	EMV21342	recF/RecN/SMC N terminal domain protein [Escherichia coli BCE034_MS-14]	Escherichia coli BCE034_MS-14
group_11707	WP_072007578	hypothetical protein, partial [Escherichia coli]	Escherichia coli
group_11708	WP_000549244	CFA/I pilus chaperone CfaA [Escherichia coli]	Escherichia coli
group_11709	EMU56078	hypothetical protein ECMP02155211_4744 [Escherichia coli MP021552.11]	Escherichia coli MP021552.11
group_11710	WP_032254602	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_11711	CTV12115	Uncharacterised protein [Escherichia coli]	Escherichia coli
group_11712	WP_032233428	aminotransferase class III-fold pyridoxal phosphate-dependent enzyme, partial [Escherichia coli]	Escherichia coli
group_11713	WP_033546787	hypothetical protein [Escherichia coli]	Escherichia coli
group_11714	WP_000143877	MULTISPECIES: hypothetical protein [Enterobacterales]	Enterobacterales
group_11715	WP_001595108	adhesin biosynthesis transcription regulatory family protein [Escherichia coli]	Escherichia coli
group_11717	WP_001595106	transglycosylase SLT domain-containing protein [Escherichia coli]	Escherichia coli
group_11718	ELG42009	prepilin-type N-terminal cleavage/methylation domain-containing protein [Escherichia coli KTE101]	Escherichia coli KTE101
group_11719	WP_001595100	hypothetical protein [Escherichia coli]	Escherichia coli
group_1172	WP_000515959	ead/Ea22-like family protein [Escherichia coli]	Escherichia coli
group_11720	WP_001595099	hypothetical protein [Escherichia coli]	Escherichia coli
group_11721	WP_001595098	hypothetical protein [Escherichia coli]	Escherichia coli
group_11722	WP_001595094	hypothetical protein [Escherichia coli]	Escherichia coli
group_11723	WP_001404244	site-specific DNA-methyltransferase [Escherichia coli]	Escherichia coli
group_11724	WP_001297461	MULTISPECIES: DUF2441 domain-containing protein [Enterobacteriaceae]	Enterobacteriaceae
group_11725	WP_001399812	hypothetical protein [Escherichia coli]	Escherichia coli
group_11726	ERB08963	hypothetical protein G879_00774 [Escherichia coli KOEGE 7 (16a)]	Escherichia coli KOEGE 7 (16a)
group_11727	WP_001297353	O148 family O-antigen flippase [Escherichia coli]	Escherichia coli
group_11728	WP_001737005	hypothetical protein [Escherichia coli]	Escherichia coli
group_11729	WP_077826496	replication endonuclease [Escherichia coli]	Escherichia coli
group_11730	WP_032243841	ogr/Delta-like zinc finger family protein [Escherichia coli]	Escherichia coli
group_11731	WP_000038357	MULTISPECIES: phage portal protein [Enterobacteriaceae]	Enterobacteriaceae
group_11732	WP_001737013	terminase family protein [Escherichia coli]	Escherichia coli
group_11733	WP_047657766	MULTISPECIES: phage major capsid protein, P2 family [Enterobacteriaceae]	Enterobacteriaceae
group_11734	WP_001737018	hypothetical protein [Escherichia coli]	Escherichia coli
group_11735	WP_000744627	MULTISPECIES: hypothetical protein [Escherichia]	Escherichia
group_11736	WP_097424917	hypothetical protein [Escherichia coli]	Escherichia coli
group_11737	WP_000119302	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_11738	WP_000246695	MULTISPECIES: site-specific integrase [Enterobacteriaceae]	Enterobacteriaceae
group_11739	WP_001161210	MULTISPECIES: hypothetical protein [Escherichia]	Escherichia
group_11740	EFF03727	predicted protein [Escherichia coli B185]	Escherichia coli B185
group_11741	WP_001492719	hypothetical protein [Escherichia coli]	Escherichia coli
group_11742	WP_000744302	hypothetical protein [Escherichia coli]	Escherichia coli
group_11743	WP_001492716	toprim domain-containing protein [Escherichia coli]	Escherichia coli
group_11744	WP_021526860	MULTISPECIES: host cell division inhibitor Icd-like protein [Enterobacteriaceae]	Enterobacteriaceae
group_11745	WP_062865498	hypothetical protein [Escherichia coli]	Escherichia coli
group_11746	WP_001538851	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_11747	WP_023565630	MULTISPECIES: GDP-mannose 4,6-dehydratase [Escherichia]	Escherichia
group_11748	WP_077513741	colanic acid biosynthesis protein WcaM [Escherichia coli]	Escherichia coli
group_11749	GBK59988	hypothetical protein JFPO14_contig00053-0003 [Edwardsiella piscicida]	Edwardsiella piscicida
group_11750	OYJ56344	DNA polymerase V subunit UmuC, partial [Klebsiella pneumoniae subsp. pneumoniae]	Klebsiella pneumoniae subsp. pneumoniae
group_11751	WP_042109829	MULTISPECIES: AAA family ATPase [Bacteria]	eubacteria
group_11752	WP_000137389	MULTISPECIES: MbeD family mobilization/exclusion protein [Bacteria]	eubacteria
group_11753	PPY66465	type IV secretion protein Rhs, partial [Escherichia coli]	Escherichia coli
group_11754	WP_024232955	MULTISPECIES: type II toxin-antitoxin system RelB/DinJ family antitoxin [Enterobacteriaceae]	Enterobacteriaceae
group_11755	CTT55404	Sel1 domain-containing protein [Escherichia coli]	Escherichia coli
group_11756	WP_077123257	MULTISPECIES: DUF2971 domain-containing protein [Enterobacteriaceae]	Enterobacteriaceae
group_11757	WP_089649184	hypothetical protein [Escherichia coli]	Escherichia coli
group_11758	WP_097744902	hypothetical protein [Escherichia coli]	Escherichia coli
group_11759	WP_032318732	hypothetical protein [Escherichia coli]	Escherichia coli
group_1176	WP_000691903	MULTISPECIES: DUF333 domain-containing lipoprotein YoaF [Enterobacteriaceae]	Enterobacteriaceae
group_11760	WP_089590857	hypothetical protein [Escherichia coli]	Escherichia coli
group_11761	WP_096099866	hypothetical protein [Escherichia coli]	Escherichia coli
group_11762	WP_096099865	hypothetical protein [Escherichia coli]	Escherichia coli
group_11763	WP_096099864	hypothetical protein [Escherichia coli]	Escherichia coli
group_11764	WP_096099863	hypothetical protein [Escherichia coli]	Escherichia coli
group_11765	WP_096972789	MULTISPECIES: conjugal transfer protein TraD [Enterobacteriaceae]	Enterobacteriaceae
group_11766	WP_048230585	MULTISPECIES: alginate lyase family protein [Enterobacteriaceae]	Enterobacteriaceae
group_11767	WP_069578400	GalU regulator GalF [Edwardsiella piscicida]	Edwardsiella piscicida
group_11768	WP_000659976	MULTISPECIES: reverse transcriptase [Enterobacterales]	Enterobacterales
group_11769	WP_001446641	MULTISPECIES: hypothetical protein [Enterobacterales]	Enterobacterales
group_11770	WP_089641504	UPF0149 family protein YgfB [Escherichia coli]	Escherichia coli
group_11771	WP_000887614	MULTISPECIES: P-loop NTPase fold protein [Enterobacteriaceae]	Enterobacteriaceae
group_11772	WP_000694210	MULTISPECIES: RNA-directed DNA polymerase [Enterobacteriaceae]	Enterobacteriaceae
group_11773	WP_021548945	hypothetical protein [Escherichia coli]	Escherichia coli
group_11774	WP_097506687	hypothetical protein [Escherichia coli]	Escherichia coli
group_11775	WP_108997333	hypothetical protein [Escherichia coli]	Escherichia coli
group_11776	WP_001530125	hypothetical protein [Escherichia coli]	Escherichia coli
group_11777	WP_047631188	hypothetical protein [Escherichia coli]	Escherichia coli
group_11778	WP_104770492	hypothetical protein [Escherichia coli]	Escherichia coli
group_11779	AVR61936	hypothetical protein p634-1_00313 (plasmid) [Escherichia coli]	Escherichia coli
group_1178	WP_077249734	MULTISPECIES: Ig-like domain-containing protein [Enterobacteriaceae]	Enterobacteriaceae
group_11780	OVU09587	Tn3 family transposase, partial [Klebsiella pneumoniae]	Klebsiella pneumoniae
group_11781	WP_000467315	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_11782	WP_023281054	MULTISPECIES: DEAD/DEAH box helicase family protein [Enterobacteriaceae]	Enterobacteriaceae
group_11783	WP_001567334	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_11784	WP_023281052	MULTISPECIES: hypothetical protein [Gammaproteobacteria]	Gammaproteobacteria
group_11785	ABG78037	pBI-SS(Tom)(TP)101-EGFP [synthetic construct]	synthetic construct
group_11786	ACF32406	ea59 [Escherichia phage DE3]	Escherichia phage DE3
group_11787	WP_001141358	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_11788	WP_075827262	HNH endonuclease, partial [Escherichia coli]	Escherichia coli
group_11789	WP_001100381	PIN domain-containing protein [Escherichia coli]	Escherichia coli
group_11790	WP_000005466	DUF2829 domain-containing protein [Escherichia coli]	Escherichia coli
group_11791	WP_021575732	MULTISPECIES: RES family NAD+ phosphorylase [Enterobacteriaceae]	Enterobacteriaceae
group_11792	WP_021512963	FaeA/PapI family transcriptional regulator [Escherichia coli]	Escherichia coli
group_11793	WP_000873341	MULTISPECIES: hypothetical protein [Enterobacterales]	Enterobacterales
group_11794	WP_000113737	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_11795	WP_000782716	MULTISPECIES: fimbrial biogenesis outer membrane usher protein [Enterobacteriaceae]	Enterobacteriaceae
group_11796	WP_001223973	MULTISPECIES: molecular chaperone [Enterobacteriaceae]	Enterobacteriaceae
group_11797	WP_089516908	site-specific integrase [Escherichia coli]	Escherichia coli
group_11798	WP_089516909	MULTISPECIES: DUF927 domain-containing protein [Enterobacteriaceae]	Enterobacteriaceae
group_11799	WP_079820674	MULTISPECIES: DUF4102 domain-containing protein [Enterobacteriaceae]	Enterobacteriaceae
group_1180	WP_000739813	MULTISPECIES: DMT family transporter [Enterobacteriaceae]	Enterobacteriaceae
group_11800	WP_062859941	MULTISPECIES: T3SS effector NleG family protein [Escherichia]	Escherichia
group_11801	WP_062860017	hypothetical protein [Escherichia coli]	Escherichia coli
group_11802	WP_096879999	O63 family O-antigen polymerase [Escherichia coli]	Escherichia coli
group_11803	WP_047399546	hypothetical protein [Escherichia coli]	Escherichia coli
group_11804	WP_039026432	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_11805	WP_089601685	nucleoside 2-deoxyribosyltransferase [Escherichia coli]	Escherichia coli
group_11806	WP_089601701	LysR family transcriptional regulator [Escherichia coli]	Escherichia coli
group_11809	WP_097347029	tricarballylate utilization 4Fe-4S protein TcuB [Escherichia coli]	Escherichia coli
group_11811	WP_000034172	MULTISPECIES: hypothetical protein [Escherichia]	Escherichia
group_11812	WP_001312457	MULTISPECIES: RepA protein [Enterobacteriaceae]	Enterobacteriaceae
group_11813	WP_094336938	MULTISPECIES: mobilization protein [Enterobacteriaceae]	Enterobacteriaceae
group_11814	WP_000589498	glycosyltransferase [Escherichia coli]	Escherichia coli
group_11815	PIM39329	hypothetical protein CT147_05320 [Escherichia coli]	Escherichia coli
group_11816	WP_001581857	hypothetical protein [Escherichia coli]	Escherichia coli
group_11817	WP_001550238	hypothetical protein [Escherichia coli]	Escherichia coli
group_11818	WP_024235272	phage repressor protein CI [Escherichia coli]	Escherichia coli
group_11819	ANR95920	hypothetical protein pMCR_1410_00003 (plasmid) [Kluyvera ascorbata]	Kluyvera ascorbata
group_11820	POI36429	entry exclusion protein 1 [Klebsiella pneumoniae]	Klebsiella pneumoniae
group_11821	WP_001287834	MULTISPECIES: hypothetical protein [Escherichia]	Escherichia
group_11822	WP_001553031	MULTISPECIES: ORF6N domain-containing protein [Enterobacteriaceae]	Enterobacteriaceae
group_11823	WP_001553032	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_11824	WP_077635079	DNA cytosine methyltransferase [Escherichia coli]	Escherichia coli
group_11825	WP_024172415	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_11826	SAS37504	Uncharacterised protein [Klebsiella pneumoniae]	Klebsiella pneumoniae
group_11827	WP_001815685	phage repressor protein [Escherichia coli]	Escherichia coli
group_11828	WP_011117600	MULTISPECIES: sulfite exporter TauE/SafE family protein [Enterobacteriaceae]	Enterobacteriaceae
group_11830	WP_000113585	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_11831	CQA99509	putative acetyltransferase YhhY [Salmonella enterica subsp. enterica serovar Typhimurium str. DT104]	Salmonella enterica subsp. enterica serovar Typhimurium str. DT104
group_11833	WP_001555420	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_11834	WP_001386920	MULTISPECIES: hypothetical protein [Bacteria]	eubacteria
group_11835	WP_021512243	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_11836	WP_086518763	hypothetical protein [Escherichia coli]	Escherichia coli
group_11837	WP_049092722	MULTISPECIES: hypothetical protein [Bacteria]	eubacteria
group_11838	WP_000158700	tail fiber assembly protein [Escherichia coli]	Escherichia coli
group_11839	EOW97269	hypothetical protein WGC_02157 [Escherichia coli KTE41]	Escherichia coli KTE41
group_11840	WP_001580975	MULTISPECIES: hypothetical protein [Escherichia]	Escherichia
group_11841	WP_021543811	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_11842	WP_072020933	helix-turn-helix domain-containing protein [Escherichia coli]	Escherichia coli
group_11843	WP_021520335	MULTISPECIES: NUMOD4 motif-containing HNH endonuclease [Enterobacteriaceae]	Enterobacteriaceae
group_11845	WP_000088744	MULTISPECIES: DUF905 family protein [Enterobacteriaceae]	Enterobacteriaceae
group_11846	WP_021538184	site-specific integrase [Escherichia coli]	Escherichia coli
group_11847	WP_021538174	phage major capsid protein [Escherichia coli]	Escherichia coli
group_11848	WP_021538173	MULTISPECIES: HK97 family phage prohead protease [Enterobacteriaceae]	Enterobacteriaceae
group_11849	WP_047344591	MULTISPECIES: phage terminase small subunit P27 family [Enterobacter cloacae complex]	Enterobacter cloacae complex
group_11850	WP_001371519	PilI type IV pilus biogenesis protein [Escherichia coli]	Escherichia coli
group_11851	WP_000161352	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_11852	WP_021526610	hypothetical protein [Escherichia coli]	Escherichia coli
group_11853	WP_021526608	hypothetical protein [Escherichia coli]	Escherichia coli
group_11854	WP_021526607	hypothetical protein [Escherichia coli]	Escherichia coli
group_11855	WP_021526604	Flp pilus assembly complex ATPase component TadA [Escherichia coli]	Escherichia coli
group_11856	WP_000377821	YmfQ family protein [Escherichia coli]	Escherichia coli
group_11857	WP_000973348	phage GP46 family protein [Escherichia coli]	Escherichia coli
group_11858	WP_001013087	phage baseplate assembly protein [Escherichia coli]	Escherichia coli
group_11859	WP_032199921	baseplate protein [Escherichia coli]	Escherichia coli
group_11860	WP_032199922	DNA circularization N-terminal domain-containing protein [Escherichia coli]	Escherichia coli
group_11861	WP_032301204	phage tail tape measure protein [Escherichia coli]	Escherichia coli
group_11862	WP_032301205	DUF2635 domain-containing protein [Escherichia coli]	Escherichia coli
group_11863	WP_000779447	hypothetical protein [Escherichia coli]	Escherichia coli
group_11864	CTW82941	Uncharacterised protein [Escherichia coli]	Escherichia coli
group_11865	WP_001518054	MULTISPECIES: polysaccharide biosynthesis tyrosine autokinase [Enterobacteriaceae]	Enterobacteriaceae
group_11866	ELC20653	hypothetical protein WCQ_02096 [Escherichia coli KTE12]	Escherichia coli KTE12
group_11867	WP_001518047	MULTISPECIES: undecaprenyl-phosphate glucose phosphotransferase [Enterobacteriaceae]	Enterobacteriaceae
group_11868	WP_001518045	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_11869	KLX37760	hypothetical protein SK73_01067 [Escherichia coli]	Escherichia coli
group_11870	WP_032292400	MULTISPECIES: baseplate J/gp47 family protein [Escherichia]	Escherichia
group_11871	WP_040080374	MULTISPECIES: hypothetical protein [Escherichia]	Escherichia
group_11872	WP_040080376	MULTISPECIES: phage terminase small subunit [Escherichia]	Escherichia
group_11873	WP_040080381	MULTISPECIES: hypothetical protein [Escherichia]	Escherichia
group_11874	WP_077747062	DUF4329 domain-containing protein, partial [Escherichia coli]	Escherichia coli
group_11875	OAC28926	putative transcriptional regulator [Escherichia coli]	Escherichia coli
group_11876	WP_000545701	hypothetical protein [Escherichia coli]	Escherichia coli
group_11877	WP_061363424	F17G fimbrial adhesin [Escherichia coli]	Escherichia coli
group_11879	WP_015675153	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_1188	WP_001078393	MULTISPECIES: DUF2509 family protein [Enterobacteriaceae]	Enterobacteriaceae
group_11881	WP_032205687	MULTISPECIES: vimentin domain protein, partial [Gammaproteobacteria]	Gammaproteobacteria
group_11882	WP_000082144	hypothetical protein [Escherichia coli]	Escherichia coli
group_11883	WP_033801592	IS21-like element helper ATPase IstB [Escherichia coli]	Escherichia coli
group_11884	WP_000846254	MULTISPECIES: fimbrial protein [Escherichia]	Escherichia
group_11885	SIY18685	Uncharacterised protein [Shigella sonnei]	Shigella sonnei
group_11886	EII24559	hypothetical protein EC90111_0515 [Escherichia coli 9.0111]	Escherichia coli 9.0111
group_11887	WP_050940308	hypothetical protein [Escherichia coli]	Escherichia coli
group_11888	WP_000677136	MULTISPECIES: phage tail protein [Enterobacteriaceae]	Enterobacteriaceae
group_11889	WP_000201491	MULTISPECIES: DNA-packaging protein FI [Enterobacteriaceae]	Enterobacteriaceae
group_1189	ABV07237	hypothetical protein EcHS_A2996 [Escherichia coli HS]	Escherichia coli HS
group_11890	WP_001141117	MULTISPECIES: DUF6516 family protein [Enterobacteriaceae]	Enterobacteriaceae
group_11891	WP_046880343	baseplate J/gp47 family protein [Escherichia coli]	Escherichia coli
group_11892	WP_001069001	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_11893	EGJ00050	gifsy-2 prophage protein [Shigella dysenteriae 155-74]	Shigella dysenteriae 155-74
group_11894	WP_001277359	MULTISPECIES: host-nuclease inhibitor protein Gam [Enterobacteriaceae]	Enterobacteriaceae
group_11895	WP_046881157	DUF977 family protein [Escherichia coli]	Escherichia coli
group_11896	SIY62186	type III secretion outer membrane protein MxiD [Shigella sonnei]	Shigella sonnei
group_11897	CSO23113	surface presentation of antigens protein SpaM [Shigella sonnei]	Shigella sonnei
group_11899	WP_000944308	MULTISPECIES: SctQ family type III secretion system ring protein Spa33 [Enterobacteriaceae]	Enterobacteriaceae
group_1190	WP_106121367	lytic transglycosylase domain-containing protein [Escherichia coli]	Escherichia coli
group_11900	WP_000695177	hypothetical protein [Shigella dysenteriae]	Shigella dysenteriae
group_11901	AAZ91171	putative reverse transcriptase, fragment (plasmid) [Shigella sonnei Ss046]	Shigella sonnei Ss046
group_11902	WP_011378984	MULTISPECIES: type III secretion system effector cysteine methyltransferase OspZ [Shigella]	Shigella
group_11903	ACD06162	protease 7 (plasmid) [Shigella boydii CDC 3083-94]	Shigella boydii CDC 3083-94
group_11904	WP_000901798	MULTISPECIES: type III secretion effector IpgB2 [Enterobacteriaceae]	Enterobacteriaceae
group_11905	WP_005038443	MULTISPECIES: AraC family transcriptional regulator [Enterobacteriaceae]	Enterobacteriaceae
group_11906	WP_001026854	MULTISPECIES: type 3 secretion system effector OspC1 [Enterobacteriaceae]	Enterobacteriaceae
group_11911	WP_000601047	MULTISPECIES: type III secretion system effector IcsB [Enterobacteriaceae]	Enterobacteriaceae
group_11914	WP_046881753	type III secretion system lytic transglycosylase IpgF [Escherichia coli]	Escherichia coli
group_11916	WP_001106821	MULTISPECIES: type III secretion system inner rod protein MxiI [Enterobacteriaceae]	Enterobacteriaceae
group_11917	WP_000621941	MULTISPECIES: SctJ family type III secretion inner membrane ring lipoprotein Mxi [Enterobacteriaceae]	Enterobacteriaceae
group_11918	CSE96748	MxiN [Shigella sonnei]	Shigella sonnei
group_11919	WP_000609862	MULTISPECIES: type III secretion system protein MxiM [Enterobacteriaceae]	Enterobacteriaceae
group_11923	EHU18529	bundle-forming pilus transcriptional activator protein [Escherichia coli DEC1E]	Escherichia coli DEC1E
group_11924	WP_052989979	MULTISPECIES: type IV secretion system protein [Enterobacteriaceae]	Enterobacteriaceae
group_11926	WP_087880290	MULTISPECIES: minor capsid protein [Shigella]	Shigella
group_11927	CSP96474	Uncharacterised protein [Shigella sonnei]	Shigella sonnei
group_11928	WP_011378992	hypothetical protein [Shigella dysenteriae]	Shigella dysenteriae
group_11929	EFS12924	hypothetical protein SF2457T_3207 [Shigella flexneri 2a str. 2457T]	Shigella flexneri 2a str. 2457T
group_11930	WP_015683189	MULTISPECIES: transposase [Shigella]	Shigella
group_11931	WP_014962298	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_11932	WP_042063113	MULTISPECIES: AAA family ATPase [Enterobacteriaceae]	Enterobacteriaceae
group_11933	WP_014962312	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_11934	WP_014962313	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_11935	WP_014962235	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_11936	WP_014962238	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_11937	WP_014962239	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_11938	WP_000176292	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_11939	WP_001291061	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_11940	WP_014962247	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_11941	WP_014962249	MULTISPECIES: transcriptional regulator [Enterobacteriaceae]	Enterobacteriaceae
group_11942	WP_014962271	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_11943	WP_021547933	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_11944	WP_097638516	phosphoribosyl-ATP pyrophosphohydrolase [Escherichia coli]	Escherichia coli
group_11946	WP_014962289	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_11947	WP_014962293	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_11958	WP_000460431	MULTISPECIES: YbdD/YjiX family protein [Proteobacteria]	Proteobacteria
group_11962	WP_001312672	MULTISPECIES: leader peptide SpeFL [Enterobacteriaceae]	Enterobacteriaceae
group_11968	WP_001067458	MULTISPECIES: helix-turn-helix domain-containing protein [Enterobacteriaceae]	Enterobacteriaceae
group_11973	WP_000350058	MULTISPECIES: protein YcaR [Bacteria]	eubacteria
group_11979	CDL18812	excisionase [Escherichia phage P13771]	Escherichia phage P13771
group_11980	WP_000809302	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_11982	WP_000344637	MULTISPECIES: hypothetical protein [Escherichia]	Escherichia
group_11983	YP_006906850	cro repressor [Escherichia phage P13374]	Escherichia phage P13374
group_11984	WP_001301714	hypothetical protein [Escherichia coli]	Escherichia coli
group_11985	EIH46380	hypothetical protein EC970259_1519 [Escherichia coli 99.0741]	Escherichia coli 99.0741
group_11986	EGR60417	hypothetical protein HUSEC41_25667 [Escherichia coli O104:H4 str. 01-09591]	Escherichia coli O104:H4 str. 01-09591
group_11987	EHF17543	microcin H47 immunity protein mchI [Escherichia coli O104:H4 str. C227-11]	Escherichia coli O104:H4 str. C227-11
group_11988	WP_001390454	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_11989	WP_000502839	hypothetical protein [Escherichia coli]	Escherichia coli
group_11990	WP_001388628	MULTISPECIES: VWA domain-containing protein [Enterobacterales]	Enterobacterales
group_11991	WP_000007452	MULTISPECIES: tellurite resistance TerB family protein [Enterobacteriaceae]	Enterobacteriaceae
group_11996	WP_001341497	MULTISPECIES: DUF3592 domain-containing protein [Enterobacteriaceae]	Enterobacteriaceae
group_12001	WP_000420344	hypothetical protein [Escherichia coli]	Escherichia coli
group_12003	ANK06958	Hypothetical protein WLH_05697 [Escherichia coli O25b:H4]	Escherichia coli O25b:H4
group_12006	WP_012601972	hypothetical protein [Escherichia coli]	Escherichia coli
group_12011	WP_000276176	hypothetical protein [Escherichia coli]	Escherichia coli
group_12012	WP_000537686	hypothetical protein [Escherichia coli]	Escherichia coli
group_12013	WP_052069204	lipopolysaccharide core heptose(II)-phosphate phosphatase [Escherichia coli]	Escherichia coli
group_12014	WP_000992060	MULTISPECIES: protein ninH [Enterobacteriaceae]	Enterobacteriaceae
group_12015	WP_001217950	hypothetical protein [Escherichia coli]	Escherichia coli
group_12016	WP_000119356	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_12017	WP_000450864	MULTISPECIES: DUF1627 domain-containing protein [Enterobacteriaceae]	Enterobacteriaceae
group_12018	WP_000528776	MULTISPECIES: DUF1828 domain-containing protein [Enterobacteriaceae]	Enterobacteriaceae
group_12023	WP_000163908	MULTISPECIES: DNA-binding protein [Enterobacteriaceae]	Enterobacteriaceae
group_12024	WP_000211292	MULTISPECIES: plasmid partitioning/stability family protein [Enterobacteriaceae]	Enterobacteriaceae
group_12025	WP_000517778	MULTISPECIES: DUF3800 domain-containing protein [Escherichia]	Escherichia
group_12034	WP_000150292	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_12035	WP_000457723	MULTISPECIES: DUF4222 domain-containing protein [Enterobacteriaceae]	Enterobacteriaceae
group_12039	WP_000922679	MULTISPECIES: DUF808 domain-containing protein [Enterobacteriaceae]	Enterobacteriaceae
group_12041	CAU98162	glycosyl transferase, putative [Escherichia coli 55989]	Escherichia coli 55989
group_12042	WP_001056745	O104 family O-antigen flippase [Escherichia coli]	Escherichia coli
group_12043	WP_000723247	UDP-N-acetylglucosamine 2-epimerase [Escherichia coli]	Escherichia coli
group_12044	WP_001034031	N-acetylneuraminate synthase [Escherichia coli]	Escherichia coli
group_12049	WP_096941198	YeiH family protein [Escherichia coli]	Escherichia coli
group_12055	WP_000178979	acyltransferase [Escherichia coli]	Escherichia coli
group_12074	WP_000443183	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_12075	CAU98780	hypothetical protein EC55989_2913 [Escherichia coli 55989]	Escherichia coli 55989
group_12076	WP_001367084	MULTISPECIES: AlpA family phage regulatory protein [Enterobacteriaceae]	Enterobacteriaceae
group_1208	EGT67670	hypothetical protein C22711_1699 [Escherichia coli O104:H4 str. C227-11]	Escherichia coli O104:H4 str. C227-11
group_12089	WP_000359994	MULTISPECIES: type VI secretion system ImpA family N-terminal domain-containing protein [Enterobacteriaceae]	Enterobacteriaceae
group_12090	EHF20713	hypothetical protein EUBG_03652 [Escherichia coli O104:H4 str. C236-11]	Escherichia coli O104:H4 str. C236-11
group_12091	EGR60053	hypothetical protein HUSEC41_27543 [Escherichia coli O104:H4 str. 01-09591]	Escherichia coli O104:H4 str. 01-09591
