Genome	Gene	MeanCoverage	sdCoverage	PercentCoverage	CV	Status
KaeroEcoli	group_1866	31.9341199606686	11.4915488476822	0.999016715830875	0.359851746715916	Accessory
KaeroEcoli	group_18748	30.8471400394477	8.59643092140512	1	0.278678377003894	Accessory
KaeroEcoli	group_18749	26.7777777777778	9.91404500132455	1	0.370234045692618	Accessory
KaeroEcoli	group_18750	26.8659420289855	10.3199788327959	0.989130434782609	0.384128679413574	Accessory
KaeroEcoli	group_18751	25.5847953216374	10.9564701453568	1	0.428241461681376	Accessory
KaeroEcoli	group_18752	33.6127744510978	9.46518655320781	1	0.28159492061503	Accessory
KaeroEcoli	group_18753	28.2831050228311	9.10752473663229	1	0.322012902376893	Accessory
KaeroEcoli	group_18754	30.3333333333333	11.070572512638	1	0.364963928988066	Accessory
KaeroEcoli	group_18755	26.8848167539267	10.5867081785638	0.982984293193717	0.393780187362353	Accessory
KaeroEcoli	group_18756	24.2113289760349	11.8286991951432	0.958605664488017	0.488560508464925	Accessory
KaeroEcoli	group_18757	27.1377777777778	13.9809706273399	0.915555555555556	0.515184800385107	Accessory
KaeroEcoli	group_18761	15.7406779661017	9.69565039712138	0.953672316384181	0.615961422881621	Accessory
KaeroEcoli	group_18763	26.561797752809	9.64267505128244	0.995318352059925	0.363027952438298	Accessory
KaeroEcoli	group_18764	15.8201058201058	11.3591305510679	0.952380952380952	0.718018620117671	Accessory
KaeroEcoli	group_18765	16.1558185404339	10.7934882227405	0.98422090729783	0.668086745077456	Accessory
KaeroEcoli	group_18766	10.2116402116402	7.29599656746198	0.962962962962963	0.71447842033695	Accessory
KaeroEcoli	group_18767	9.73873873873874	7.69816539431448	0.72972972972973	0.790468416992514	Accessory
KaeroEcoli	group_18770	13.4716981132075	13.4398855295545	0.761006289308176	0.99763856171763	Accessory
KaeroEcoli	group_18771	12.5790598290598	12.4810841704244	0.760683760683761	0.992211209743266	Accessory
KaeroEcoli	group_18772	27.9485458612975	11.4736798194053	1	0.410528686406321	Accessory
KaeroEcoli	group_18773	33.2400690846287	10.6764001291822	0.998272884283247	0.321190672077134	Accessory
KaeroEcoli	group_18784	22.5720430107527	11.4308110324778	0.993548387096774	0.506414551267355	Accessory
KaeroEcoli	group_18785	20.75	11.9305186094582	0.963058419243986	0.574964752263044	Accessory
KaeroEcoli	group_188	9.98397435897436	9.22754855424147	0.778846153846154	0.924236002864635	Accessory
KaeroEcoli	group_1881	34.5780141843972	12.7020485736682	0.99822695035461	0.367344651602342	Accessory
KaeroEcoli	group_18865	8.2156862745098	8.15521147959018	0.617647058823529	0.992639106107635	Accessory
KaeroEcoli	group_1889	26.1124497991968	11.1092179477121	1	0.425437599043418	Accessory
KaeroEcoli	group_18957	15.3202614379085	9.67542573167172	0.980392156862745	0.631544427024647	Accessory
KaeroEcoli	group_18983	29.0424966799469	11.0410645557508	0.99867197875166	0.3801692629055	Accessory
KaeroEcoli	group_19072	13.9388888888889	13.0517508356486	0.827777777777778	0.93635518151325	Accessory
KaeroEcoli	group_19095	17.7515151515152	9.62175257893892	0.975757575757576	0.54202430028164	Accessory
KaeroEcoli	group_1911	25.4210526315789	12.073486250985	1	0.474940452937299	Core
KaeroEcoli	group_19116	20.3444444444444	10.9423012914587	0.988888888888889	0.537852056925878	Accessory
KaeroEcoli	group_192	8.85555555555556	6.34860174132168	0.888888888888889	0.716906093750252	Accessory
KaeroEcoli	group_1930	28.3102119460501	7.25474892751804	1	0.256259082105892	Accessory
KaeroEcoli	group_19308	37.4864253393665	7.45093412687972	1	0.198763527314916	Accessory
KaeroEcoli	group_19323	19.5572916666667	14.3759124074958	0.916666666666667	0.735066626428549	Accessory
KaeroEcoli	group_19329	10.6609195402299	6.98180718148964	0.879310344827586	0.654897277401185	Accessory
KaeroEcoli	group_194	34.8132387706856	9.41322824261979	1	0.27039220064024	Core
KaeroEcoli	group_195	24.1365187713311	11.3383628495758	0.955631399317406	0.469759659915965	Core
KaeroEcoli	group_1960	34.265306122449	12.1707569464679	0.982993197278912	0.355191834649748	Accessory
KaeroEcoli	group_1962	57.4192364170338	26.7892915099961	0.901615271659325	0.466556039084645	Accessory
KaeroEcoli	group_19658	26.7261904761905	14.868164108709	1	0.556314380904924	Accessory
KaeroEcoli	group_1973	28.6762820512821	12.6096865342695	1	0.43972529324825	Core
KaeroEcoli	group_19773	37.1689734717416	9.04248773316136	1	0.24328053450376	Accessory
KaeroEcoli	group_1985	20.9795918367347	13.4848821428889	0.965986394557823	0.64276189202486	Accessory
KaeroEcoli	group_19902	20.5454545454545	8.02511671348733	1	0.390603025877702	Accessory
KaeroEcoli	group_19948	16.7074829931973	13.4583125427372	0.741496598639456	0.805526035742005	Accessory
KaeroEcoli	group_200	21.2992248062016	15.9150134991349	0.948837209302326	0.747210926404279	Accessory
KaeroEcoli	group_20132	12.9450549450549	11.3309466636625	0.663003663003663	0.875310820367815	Accessory
KaeroEcoli	group_20136	15.702736318408	14.3765390201149	0.782338308457711	0.915543554231475	Accessory
KaeroEcoli	group_20143	16.3398692810458	12.9656242865778	0.751633986928105	0.793496206338559	Accessory
KaeroEcoli	group_2019	29.9885057471264	9.05934932200412	0.994252873563218	0.302094055582353	Core
KaeroEcoli	group_203	15.9521739130435	14.434347730203	0.863768115942029	0.904851452152272	Accessory
KaeroEcoli	group_2064	13.5570776255708	11.9659372305672	0.80365296803653	0.882633968842778	Accessory
KaeroEcoli	group_2076	21.9561091340451	13.2247777254785	0.965599051008304	0.602327928174315	Accessory
KaeroEcoli	group_2093	27.7322834645669	12.4938609043956	0.984251968503937	0.450516846921702	Accessory
KaeroEcoli	group_2101	29.1900584795322	9.55500301907421	1	0.327337577133465	Accessory
KaeroEcoli	group_21160	13.2894736842105	9.49214716866269	0.837719298245614	0.714260579028084	Accessory
KaeroEcoli	group_21161	16.2814814814815	15.5758384704481	0.903703703703704	0.956659778667193	Accessory
KaeroEcoli	group_21195	52.7020202020202	18.0848099337215	1	0.343152119489876	Accessory
KaeroEcoli	group_21207	12.9904761904762	7.50063489376225	0.952380952380952	0.577394914842402	Accessory
KaeroEcoli	group_21215	35.989837398374	14.3527674394544	0.99390243902439	0.398800563630856	Accessory
KaeroEcoli	group_21218	24.4803921568627	12.5609251032179	0.990196078431373	0.513101465970457	Accessory
KaeroEcoli	group_21268	24.7692307692308	14.4904157476973	0.991452991452991	0.585016784844922	Accessory
KaeroEcoli	group_2137	26.4706349206349	7.37866713889946	0.998412698412698	0.278749155848449	Core
KaeroEcoli	group_214	31.4663023679417	20.455248759512	0.969034608378871	0.650068397625012	Accessory
KaeroEcoli	group_21626	30.6372549019608	17.0106485087094	0.980392156862745	0.555227567324274	Accessory
KaeroEcoli	group_2178	18.1012891344383	11.9348963591057	0.819521178637201	0.659339579102084	Core
KaeroEcoli	group_2179	28.9333333333333	10.1210500737868	1	0.349805878126273	Core
KaeroEcoli	group_2183	19.8918918918919	13.7155196443838	0.945945945945946	0.689503025600818	Accessory
KaeroEcoli	group_21913	50.1859259259259	15.630564719213	0.997777777777778	0.311453150078044	Accessory
KaeroEcoli	group_21914	41.0507246376812	18.48010049034	1	0.450177205236879	Accessory
KaeroEcoli	group_21915	32.161543098252	26.0869695396874	0.75708257986739	0.811123068939601	Accessory
KaeroEcoli	group_21916	46.8193384223919	17.4216597709875	0.997879558948261	0.372103928804245	Accessory
KaeroEcoli	group_21917	29.8322580645161	24.6741115683821	0.683010752688172	0.827095002832878	Accessory
KaeroEcoli	group_21919	22.7868217054264	20.6455424941703	0.763565891472868	0.906029930854898	Accessory
KaeroEcoli	group_21920	37.8842018196857	13.2128458294524	1	0.348769280987903	Accessory
KaeroEcoli	group_21921	52.5490620490621	15.896343309856	1	0.302504796279988	Accessory
KaeroEcoli	group_21922	50.6932707355243	15.2400787946771	1	0.300633172284094	Accessory
KaeroEcoli	group_21923	40.7685185185185	17.2142119515185	1	0.422242764198047	Accessory
KaeroEcoli	group_21924	52.1307311028501	17.4741934552331	0.999380421313507	0.335199470361499	Accessory
KaeroEcoli	group_21925	50.4190476190476	17.0631857591584	1	0.33842737149823	Accessory
KaeroEcoli	group_21926	48.231339031339	19.3252494390075	0.967521367521368	0.400678269090781	Accessory
KaeroEcoli	group_21930	29.8344671201814	13.5675847066533	0.929705215419501	0.454762092850505	Accessory
KaeroEcoli	group_21931	27.4	10.8092337787524	0.988405797101449	0.394497583166144	Accessory
KaeroEcoli	group_21932	27.9960317460317	10.1256511523668	0.968253968253968	0.361681657037057	Accessory
KaeroEcoli	group_2200	23.0288065843621	9.69126691176122	1	0.420832355174763	Core
KaeroEcoli	group_2201	31.4666666666667	9.1590369643966	0.998692810457516	0.291071089970231	Accessory
KaeroEcoli	group_2203	27.9741379310345	8.04662239987396	0.99904214559387	0.28764505343155	Core
KaeroEcoli	group_22130	28.0273224043716	8.62632515620703	0.994535519125683	0.307782706879682	Accessory
KaeroEcoli	group_22143	7.17676767676768	6.71115940542625	0.707070707070707	0.935122844668824	Accessory
KaeroEcoli	group_2220	16.7348484848485	10.8324222467827	1	0.647297300396251	Accessory
KaeroEcoli	group_22218	10.5555555555556	6.17743745812801	0.93719806763285	0.585230917085812	Accessory
KaeroEcoli	group_223	26.7077922077922	9.28572154526318	0.995670995670996	0.347678365662662	Accessory
KaeroEcoli	group_22347	22.4155251141553	11.6314863481163	0.988584474885845	0.518903139180581	Accessory
KaeroEcoli	group_22402	18.6356589147287	11.797071925175	1	0.633037553389174	Accessory
KaeroEcoli	group_22428	20.3239436619718	9.21049644435782	0.981220657276995	0.453184509736247	Accessory
KaeroEcoli	group_22434	9.91005291005291	9.86598252417864	0.64021164021164	0.995552961596243	Accessory
KaeroEcoli	group_2251	35.013698630137	18.4588507032509	1	0.527189398019294	Accessory
KaeroEcoli	group_226	16.5625	11.1947277848354	0.892628205128205	0.675908092669305	Accessory
KaeroEcoli	group_2260	16.4684684684685	16.368261873094	0.619369369369369	0.993915245029229	Core
KaeroEcoli	group_22601	20.822695035461	16.7145290468003	0.879432624113475	0.802707287329308	Accessory
KaeroEcoli	group_22679	26.2608695652174	13.429624268663	0.985507246376812	0.51139297711796	Accessory
KaeroEcoli	group_2269	32.1133333333333	15.4917326584416	0.986666666666667	0.482408116829197	Accessory
KaeroEcoli	group_22702	24.5390946502058	11.7146476440774	0.983539094650206	0.477387116805436	Accessory
KaeroEcoli	group_22737	9.23423423423423	7.95779201326937	0.765765765765766	0.861770647290634	Accessory
KaeroEcoli	group_22752	28.3910256410256	15.9185725239212	0.993589743589744	0.560690294362543	Accessory
KaeroEcoli	group_229	28.0588793922127	12.432569053408	0.996201329534663	0.443088580966583	Core
KaeroEcoli	group_22922	22.0888888888889	10.0040940433387	1	0.452901641801048	Accessory
KaeroEcoli	group_2293	27.6680272108844	7.99940381288858	1	0.289120859681014	Accessory
KaeroEcoli	group_22947	12.6918238993711	10.3995798877748	0.918238993710692	0.81939207242626	Accessory
KaeroEcoli	group_230	20.8875502008032	13.8821147706876	0.791164658634538	0.664611916535514	Accessory
KaeroEcoli	group_23002	25.6560846560847	11.7447692075015	0.994708994708995	0.457777145848173	Accessory
KaeroEcoli	group_23186	13.4333333333333	9.7046426768562	0.973333333333333	0.72242997594463	Accessory
KaeroEcoli	group_2327	22.2739726027397	10.7915107741334	1	0.484489721101929	Core
KaeroEcoli	group_23299	9.6036036036036	7.12138811708565	0.810810810810811	0.741532909002352	Accessory
KaeroEcoli	group_23345	29.7147766323024	9.45758707662815	0.996563573883162	0.318278922088446	Accessory
KaeroEcoli	group_23358	21.0098039215686	9.40664932089642	1	0.447726659230721	Accessory
KaeroEcoli	group_23367	16.75	8.16892333243586	0.944444444444444	0.487696915369305	Accessory
KaeroEcoli	group_23374	30.9047619047619	17.0361496926435	1	0.551246754307416	Accessory
KaeroEcoli	group_23388	14.9019607843137	7.35319665640419	0.96078431372549	0.493438196679755	Accessory
KaeroEcoli	group_2340	16.1614583333333	12.2828776220755	0.890625	0.760010474843215	Accessory
KaeroEcoli	group_2345	25.686327077748	15.387973046961	0.949061662198391	0.599072533818646	Accessory
KaeroEcoli	group_23454	10.3125	9.50270044721361	0.75	0.921473982760107	Accessory
KaeroEcoli	group_23477	26.0730593607306	13.0487496413596	1	0.500468681516244	Accessory
KaeroEcoli	group_2356	29.116339869281	7.61032690435463	0.998692810457516	0.26137649644569	Core
KaeroEcoli	group_23645	19.2185792349727	14.8510885778955	0.855191256830601	0.772746434391493	Accessory
KaeroEcoli	group_23693	16.7849462365591	14.1565375690188	0.758064516129032	0.843406786623155	Accessory
KaeroEcoli	group_23696	4.66666666666667	3.43679999460233	0.946236559139785	0.736457141700498	Accessory
KaeroEcoli	group_2370	29.0201465201465	10.1027807600998	0.997557997557998	0.348129901862702	Accessory
KaeroEcoli	group_23789	30.6589147286822	20.5823407788809	0.992248062015504	0.671332986213815	Accessory
KaeroEcoli	group_23830	17.7169811320755	9.14934602039444	1	0.51641676153451	Accessory
KaeroEcoli	group_23851	12.6369636963696	12.0168295350661	0.706270627062706	0.950926965036569	Accessory
KaeroEcoli	group_23853	12.7777777777778	12.4681687480945	0.714975845410628	0.975769728111742	Accessory
KaeroEcoli	group_23916	15.2549019607843	10.1109550180204	1	0.662800393212134	Accessory
KaeroEcoli	group_2428	26.3160173160173	8.27470833251173	1	0.314436194244154	Core
KaeroEcoli	group_2433	24	12.7385002160812	0.922764227642276	0.530770842336719	Accessory
KaeroEcoli	group_2440	27.3717948717949	12.1130257527458	0.993589743589744	0.442536772231463	Core
KaeroEcoli	group_24407	27.9626262626263	10.871874707465	0.919191919191919	0.388800200859384	Accessory
KaeroEcoli	group_24427	19.1652421652422	13.625859443868	0.937321937321937	0.710967246142062	Accessory
KaeroEcoli	group_2443	24.5406504065041	8.2810562019674	0.995934959349594	0.337442409422558	Core
KaeroEcoli	group_24446	29.1705426356589	16.8143001039144	0.953488372093023	0.576413689451225	Accessory
KaeroEcoli	group_2449	24.8194444444444	9.81319444451289	0.991666666666667	0.395383324009473	Core
KaeroEcoli	group_2455	29.4278606965174	10.8731789234105	0.995024875621891	0.369485877194506	Accessory
KaeroEcoli	group_2456	34.1680672268908	9.87277438529229	1	0.288947405767286	Core
KaeroEcoli	group_24590	27.4689754689755	9.29389934254088	0.998556998556999	0.338341681255559	Accessory
KaeroEcoli	group_24591	31.7701149425287	8.64155182990818	0.998084291187739	0.272002535890742	Accessory
KaeroEcoli	group_24592	32.6412037037037	11.438667942632	1	0.350436462039359	Accessory
KaeroEcoli	group_24593	33.5842044134727	8.73905595854258	0.997677119628339	0.260213279163963	Accessory
KaeroEcoli	group_24594	27.8057971014493	11.9244214434512	1	0.428846596267138	Accessory
KaeroEcoli	group_24703	16.6014492753623	14.1836442534219	0.811594202898551	0.854361810114456	Accessory
KaeroEcoli	group_24704	34.2006472491909	16.4430895632452	0.996763754045307	0.480782993474902	Accessory
KaeroEcoli	group_24716	23.3415637860082	10.5885971346541	0.925925925925926	0.453637007002989	Accessory
KaeroEcoli	group_2482	31.3776824034335	9.61123177761009	1	0.306307892789379	Core
KaeroEcoli	group_24823	0.962962962962963	0.795579272740961	0.666666666666667	0.82617847553869	Accessory
KaeroEcoli	group_24861	16.2777777777778	10.4596757791443	0.9375	0.642573938650501	Accessory
KaeroEcoli	group_24898	9.14166666666667	8.71133313161493	0.708333333333333	0.952926140194887	Accessory
KaeroEcoli	group_2490	32.5884773662551	10.637387427609	1	0.326415601074502	Accessory
KaeroEcoli	group_2494	31.6990291262136	24.0500701803076	0.886731391585761	0.758700529424711	Accessory
KaeroEcoli	group_2497	18.2956764295676	17.8915618120366	0.698744769874477	0.977912015492472	Accessory
KaeroEcoli	group_250	18.4358974358974	10.5400269967476	0.956815114709852	0.571712173676159	Accessory
KaeroEcoli	group_2501	28.8565891472868	9.67923160729126	1	0.335425353214391	Core
KaeroEcoli	group_25032	62.8739837398374	40.2360937313616	1	0.639948216067431	Accessory
KaeroEcoli	group_25073	17.9452736318408	11.5819683150038	0.845771144278607	0.645404943530845	Accessory
KaeroEcoli	group_2531	32.7018518518518	9.08902558994482	0.996296296296296	0.277936112949216	Accessory
KaeroEcoli	group_25315	15.1714285714286	7.23434269894054	1	0.476839914242785	Accessory
KaeroEcoli	group_25318	11.8484848484848	7.11761774576073	0.95959595959596	0.600719656291827	Accessory
KaeroEcoli	group_2537	28.3046357615894	8.12376066312438	1	0.287011665917591	Accessory
KaeroEcoli	group_2539	30.9727740986019	8.25772243744838	0.999264164827079	0.266612296695152	Accessory
KaeroEcoli	group_25394	24.047619047619	10.1649256901226	1	0.422699880183316	Accessory
KaeroEcoli	group_25395	30.7002096436059	9.28155869930963	0.9979035639413	0.302328837719933	Accessory
KaeroEcoli	group_25396	30.3869047619048	15.9992236320766	0.970238095238095	0.526517055864617	Accessory
KaeroEcoli	group_25397	39.0525362318841	11.2197547819507	1	0.28729900448285	Accessory
KaeroEcoli	group_25398	33.7215909090909	9.68968953231767	0.992424242424242	0.287343783940676	Accessory
KaeroEcoli	group_25449	21.2142857142857	11.572109327418	0.992063492063492	0.545486634962464	Accessory
KaeroEcoli	group_25469	29.2739726027397	10.9031519817372	1	0.372452079862807	Accessory
KaeroEcoli	group_25472	23.5725490196078	13.3935593646087	0.972549019607843	0.568184601226952	Accessory
KaeroEcoli	group_2554	27.1195652173913	14.8922254699101	0.996376811594203	0.549132161615925	Core
KaeroEcoli	group_25579	14.0984848484848	11.0224336463559	0.787878787878788	0.78181689485168	Accessory
KaeroEcoli	group_2571	33.1979458450047	10.8938821672396	0.990662931839402	0.328149284238885	Accessory
KaeroEcoli	group_25730	20.4086021505376	11.9530208653456	0.989247311827957	0.585685427016406	Accessory
KaeroEcoli	group_258	24.5789141414141	12.4837768566507	0.898989898989899	0.507905954869512	Accessory
KaeroEcoli	group_25988	27.398753894081	11.4456541290731	0.959501557632399	0.417743601527283	Accessory
KaeroEcoli	group_261	25.875	22.3256140672157	0.779513888888889	0.862825664433458	Accessory
KaeroEcoli	group_26128	15.5706214689266	13.1259993627408	0.92090395480226	0.842997782004763	Accessory
KaeroEcoli	group_26238	19.5516224188791	11.9228002480049	0.889380530973451	0.60981129814026	Accessory
KaeroEcoli	group_2630	37.6381909547739	11.332071939411	0.996649916247906	0.301079080900238	Accessory
KaeroEcoli	group_26437	25.5447154471545	9.54067728098607	1	0.373489276117532	Accessory
KaeroEcoli	group_26477	20.2125603864734	9.54566117647662	1	0.472263829715741	Accessory
KaeroEcoli	group_2655	27.1639492753623	8.00438032738004	0.996376811594203	0.294669241436112	Accessory
KaeroEcoli	group_2656	22.1718080548415	8.72757932034846	0.976863753213368	0.393634082469097	Accessory
KaeroEcoli	group_2663	31.6228070175439	13.9857847924873	0.988304093567251	0.442268922702788	Core
KaeroEcoli	group_2672	26.7457627118644	14.0280703279559	0.929378531073446	0.52449692607693	Core
KaeroEcoli	group_26766	16.2740740740741	10.242164554946	1	0.629354672242925	Accessory
KaeroEcoli	group_26800	5.74853801169591	4.70805763277667	0.807017543859649	0.81900086999472	Accessory
KaeroEcoli	group_26883	18.5620328849028	12.8543589635651	0.750373692077728	0.692508145162269	Accessory
KaeroEcoli	group_26886	16.2741935483871	11.475241534061	0.82258064516129	0.70511890496708	Accessory
KaeroEcoli	group_26904	11.6989247311828	10.2127211233967	0.731182795698925	0.872962375437401	Accessory
KaeroEcoli	group_26905	30.5210727969349	12.0809981279593	0.984674329501916	0.395824819407154	Accessory
KaeroEcoli	group_26910	29.1794871794872	16.2482702521509	1	0.55683878720025	Accessory
KaeroEcoli	group_26921	3.09677419354839	1.91143308477897	0.78494623655914	0.61723360029321	Accessory
KaeroEcoli	group_26932	24.9727891156463	12.9957556708036	0.993197278911565	0.520396644949094	Accessory
KaeroEcoli	group_26990	15.5961538461538	14.4917234871423	0.634615384615385	0.929185722973365	Accessory
KaeroEcoli	group_27033	16.9555555555556	13.3033274251919	0.863888888888889	0.78459991367449	Accessory
KaeroEcoli	group_2704	12.8544973544974	10.5283496726175	0.851851851851852	0.819040167987121	Accessory
KaeroEcoli	group_27058	3.71631205673759	3.17878287834185	0.773049645390071	0.855359514973666	Accessory
KaeroEcoli	group_27059	0.528455284552846	0.501231324038367	0.528455284552846	0.948483890103371	Accessory
KaeroEcoli	group_27073	6.90476190476191	6.52555416365975	0.682539682539683	0.945080258185206	Accessory
KaeroEcoli	group_27088	14.609756097561	11.71844150267	0.821138211382114	0.802096997678583	Accessory
KaeroEcoli	group_27117	17.6507936507937	12.3918150149637	0.841269841269841	0.702054267934094	Accessory
KaeroEcoli	group_27119	14.5572139303483	10.6116897899913	0.975124378109453	0.728964336222914	Accessory
KaeroEcoli	group_27125	12.5135135135135	10.7896118936561	0.738738738738739	0.862236803596706	Accessory
KaeroEcoli	group_27133	23.5429292929293	18.0268625296623	0.797979797979798	0.765701765713426	Accessory
KaeroEcoli	group_27134	26.0263157894737	14.5793286359357	1	0.560176428883274	Accessory
KaeroEcoli	group_27136	14.9583333333333	5.03653319920227	0.989583333333333	0.336704169306001	Accessory
KaeroEcoli	group_27154	9.11111111111111	8.67962154775395	0.622222222222222	0.952641389387629	Accessory
KaeroEcoli	group_27165	10.7934272300469	8.96978965228484	0.784037558685446	0.831041842512688	Accessory
KaeroEcoli	group_2719	20.7177177177177	10.5715384926131	1	0.510265591830722	Accessory
KaeroEcoli	group_27237	10.1666666666667	7.15849146119488	0.976190476190476	0.70411391421589	Accessory
KaeroEcoli	group_27238	10.752688172043	10.2051307577189	0.731182795698925	0.949077160467862	Accessory
KaeroEcoli	group_27296	9.83838383838384	9.82365644415547	0.656565656565657	0.998503067732435	Accessory
KaeroEcoli	group_27297	11.7424242424242	9.93218160139354	0.886363636363636	0.845837400892869	Accessory
KaeroEcoli	group_27310	17.6470588235294	15.2469098046314	0.754901960784314	0.863991555595779	Accessory
KaeroEcoli	group_27320	21.1967213114754	8.95253602500704	1	0.422354754466689	Accessory
KaeroEcoli	group_2746	33.5226824457594	11.8727183497128	0.998027613412229	0.354169698947071	Accessory
KaeroEcoli	group_27494	6.925	5.79649633381228	0.925	0.837039181777946	Accessory
KaeroEcoli	group_2751	23.436755952381	11.1096419003538	0.933779761904762	0.474026436206722	Core
KaeroEcoli	group_27526	35.7668776371308	7.70394967641593	0.9985935302391	0.215393408241434	Accessory
KaeroEcoli	group_27532	16.9356725146199	10.9834882484522	0.888888888888889	0.648541605830567	Accessory
KaeroEcoli	group_27553	18.5380116959064	8.37308315665442	0.947368421052632	0.451671047251705	Accessory
KaeroEcoli	group_27554	15.9717514124294	7.17576848441066	0.998116760828625	0.449278748404912	Accessory
KaeroEcoli	group_27564	29.2642276422764	11.95054865161	1	0.408367129920276	Accessory
KaeroEcoli	group_2757	21.9607843137255	6.69316495297652	0.996732026143791	0.304778046965895	Core
KaeroEcoli	group_27661	9.22012578616352	8.52618738226549	0.79874213836478	0.924736557830978	Accessory
KaeroEcoli	group_27671	16.5376344086022	12.6151730069518	0.849462365591398	0.762816053086161	Accessory
KaeroEcoli	group_27756	19.3371212121212	14.171008294815	0.977272727272727	0.732839606235291	Accessory
KaeroEcoli	group_27758	20.8592592592593	10.866326847132	1	0.520935413481113	Accessory
KaeroEcoli	group_2777	12.713768115942	11.1652688248644	0.865942028985507	0.878202962571266	Core
KaeroEcoli	group_2790	29.9159159159159	11.0632962099482	0.996996996996997	0.369813053394171	Core
KaeroEcoli	group_280	29.5902777777778	13.0151286923805	0.949652777777778	0.43984476219263	Accessory
KaeroEcoli	group_28003	29.9009900990099	10.0658477242201	0.996699669966997	0.336639278194115	Accessory
KaeroEcoli	group_28004	22.912037037037	14.9798824325041	0.865740740740741	0.653799677797714	Accessory
KaeroEcoli	group_28021	12.0196078431373	10.7868460343811	0.696078431372549	0.897437435160579	Accessory
KaeroEcoli	group_28026	22.7482993197279	12.1912202153901	0.918367346938776	0.53591787430094	Accessory
KaeroEcoli	group_28044	7.96666666666667	4.91146331658014	0.966666666666667	0.616501671537256	Accessory
KaeroEcoli	group_28067	6.60952380952381	4.82879033684588	0.942857142857143	0.730580670560255	Accessory
KaeroEcoli	group_28136	22.6777777777778	13.1818630924165	0.916666666666667	0.581267848269224	Accessory
KaeroEcoli	group_28172	11.4835164835165	10.9245702271396	0.6996336996337	0.951326211167181	Accessory
KaeroEcoli	group_28216	24.0666666666667	15.8962931160526	0.966666666666667	0.660510794295814	Accessory
KaeroEcoli	group_28217	36.0675105485232	13.906912046701	1	0.385580036858695	Accessory
KaeroEcoli	group_28236	22.8030303030303	13.2868754584912	1	0.582680252664731	Accessory
KaeroEcoli	group_28247	15.8555555555556	11.4808693942332	0.988888888888889	0.724091272236152	Accessory
KaeroEcoli	group_28256	32.9594594594595	16.6459859054764	0.986486486486487	0.505044262814781	Accessory
KaeroEcoli	group_28264	22.8263888888889	9.95467340162512	0.993055555555556	0.436103732836634	Accessory
KaeroEcoli	group_28270	14.9406392694064	14.7661011964428	0.707762557077626	0.988317897928168	Accessory
KaeroEcoli	group_28291	28.8809523809524	13.8428939996561	0.992063492063492	0.479308778223871	Accessory
KaeroEcoli	group_28293	19.5416666666667	14.3705025592196	0.994791666666667	0.73537752968288	Accessory
KaeroEcoli	group_28311	9.37943262411348	8.40741934441306	0.829787234042553	0.896367582277687	Accessory
KaeroEcoli	group_28327	18.4885844748858	15.988918390243	0.707762557077626	0.864799488136134	Accessory
KaeroEcoli	group_28329	39.6985507246377	13.1728942621708	1	0.331823052018759	Accessory
KaeroEcoli	group_28335	16.1022727272727	13.2188709785727	0.746212121212121	0.820932001492163	Accessory
KaeroEcoli	group_28336	18.6176470588235	12.0642209890328	0.96078431372549	0.647999231638411	Accessory
KaeroEcoli	group_2835	26.2551440329218	10.7334691406469	0.987654320987654	0.408813950027772	Core
KaeroEcoli	group_28367	15.5438596491228	8.07831178244957	0.991228070175439	0.519710803159848	Accessory
KaeroEcoli	group_2837	29.2710027100271	11.3265391181073	1	0.386954257437421	Core
KaeroEcoli	group_28371	25.352380952381	14.0047937894226	0.971428571428571	0.552405465022303	Accessory
KaeroEcoli	group_28414	40.6264367816092	14.1726119754393	0.991379310344828	0.348851956956634	Accessory
KaeroEcoli	group_28415	23.3068050749712	12.2528400746986	0.998846597462514	0.52571942122847	Accessory
KaeroEcoli	group_2849	28.372852233677	13.7003989162659	0.900343642611684	0.482869991477426	Accessory
KaeroEcoli	group_285	31.3639075316928	11.0791727803081	0.97613721103654	0.353245933055784	Accessory
KaeroEcoli	group_2863	30.1519274376417	8.91816594242005	0.99546485260771	0.295774323577291	Core
KaeroEcoli	group_2864	31.51	9.74267068657375	1	0.309192976406657	Core
KaeroEcoli	group_2876	22.506329113924	9.46296091422269	0.953586497890295	0.42045776840472	Accessory
KaeroEcoli	group_2880	31.4271604938272	9.87158905053253	1	0.314110116708491	Core
KaeroEcoli	group_2887	31.0571428571429	8.99621270125346	1	0.289666462321869	Accessory
KaeroEcoli	group_2910	33.8895966029724	6.94294723720208	1	0.204869574534656	Accessory
KaeroEcoli	group_2936	25.7127192982456	7.13347875742066	1	0.277429962761946	Accessory
KaeroEcoli	group_305	34.3425925925926	9.92369841146327	1	0.288961830260996	Accessory
KaeroEcoli	group_3054	9.85897435897436	7.801115485124	0.769230769230769	0.791270491338976	Accessory
KaeroEcoli	group_3058	32.0692640692641	25.739550816726	0.829004329004329	0.802623682325013	Accessory
KaeroEcoli	group_306	32.7425552353506	10.4373130938159	0.990393852065322	0.318769045934057	Core
KaeroEcoli	group_307	31.309375	11.5103940707167	0.978125	0.367634105462556	Accessory
KaeroEcoli	group_3083	24.3484848484848	7.24574734118627	0.997835497835498	0.297585142824078	Accessory
KaeroEcoli	group_3093	26.7635658914729	8.60764562363354	0.998062015503876	0.321618040680297	Core
